Tiempo,NúmeroJoints,G_parcial
7.455651760101318,7,1401.6024367238856
7.466636657714844,7,1400.6399705405465
7.47762393951416,7,1399.8424115873142
7.488636493682861,7,1398.2125863928263
7.499595403671265,7,1397.1022803278188
7.510575771331787,7,1396.6902140812424
7.521554231643677,7,1395.8057876947207
7.532524108886719,7,1394.9245535455152
7.5434815883636475,7,1394.0985810060677
7.554429054260254,7,1393.2794507623062
7.565396785736084,7,1392.495844002919
7.57638955116272,7,1391.7693076343455
7.587374925613403,7,1391.0608890045428
7.598336935043335,7,1390.3593670607793
7.609302043914795,7,1389.668188506583
7.620260715484619,7,1389.0123004522675
7.631226539611816,7,1388.3853344878573
7.642241716384888,7,1387.7654443008366
7.653207302093506,7,1387.163160433229
7.66419792175293,7,1386.5765246810129
7.675142526626587,7,1386.0104844112527
7.6861412525177,7,1385.4514748994086
7.6970977783203125,7,1384.9350052459856
7.708118915557861,7,1384.4799062581972
7.719095468521118,7,1384.052603474182
7.73006010055542,7,1383.6241251562353
7.741016387939453,7,1383.2383840709676
7.751981973648071,7,1382.8036804324151
7.762935638427734,7,1382.417764899092
7.773906946182251,7,1382.0502318779013
7.78489089012146,7,1381.674339483478
7.795860052108765,7,1381.3143782931604
7.806811809539795,7,1380.9751293954032
7.817779064178467,7,1380.6469382323728
7.828727722167969,7,1380.3155054103797
7.839708566665649,7,1379.9900667877714
7.850659608840942,7,1379.6712552912604
7.861598968505859,7,1379.3649602416326
7.872567415237427,7,1379.077435715036
7.883541822433472,7,1378.800450867918
7.894493103027344,7,1378.5320818811815
7.9054718017578125,7,1378.2440398247809
7.916434049606323,7,1377.8474871198428
7.927397727966309,7,1374.133139825548
7.938352346420288,7,1363.155206834202
7.949307918548584,7,1344.6609958192457
7.9602556228637695,7,1357.6268984021112
7.971145868301392,7,1357.433228441887
7.981940984725952,7,325.2749266835519
7.992686748504639,7,325.20949528826463
8.003495216369629,7,325.12255710267755
8.014255285263062,7,325.03314233975254
8.0249662399292,7,584.3644425096318
8.035652875900269,7,576.2901795258038
8.046372413635254,7,411.35389301894116
8.057040929794312,7,465.05046355506624
8.067739248275757,7,398.03327022816495
8.078470468521118,7,399.3767108544159
8.089200496673584,7,410.2988706863708
8.099920988082886,7,435.91290451204907
8.110629081726074,7,464.56376669421917
8.121319055557251,7,431.8608895460659
8.132024049758911,7,433.2886420526022
8.142701148986816,7,430.3285758200894
8.153381586074829,7,436.0746686441058
8.16408658027649,7,436.777546589562
8.174803018569946,7,436.5528198103899
8.185465812683105,7,434.77289920005063
8.196151733398438,7,433.9028225522046
8.206875801086426,7,432.3762114404025
8.21755337715149,7,430.7084221206013
8.228235244750977,7,428.88982540678836
8.238930702209473,7,426.910876774313
8.249914646148682,7,965.0037013849816
8.260866403579712,7,996.461540291764
8.271789789199829,7,998.670259634376
8.282729864120483,7,891.4346114244763
8.293684959411621,7,916.6076742327381
8.30460500717163,7,917.1253236729457
8.315532684326172,7,950.03178900984
8.326356649398804,7,949.1358917029755
8.33727216720581,7,953.0192444818856
8.348212242126465,7,954.6981478770589
8.359172582626343,7,953.4091361593672
8.37015986442566,7,958.3031007495
8.381067991256714,7,960.3244347310233
8.391982316970825,7,962.3635758489024
8.402910232543945,7,664.0535461586161
8.413847923278809,7,660.3933235172226
8.424751281738281,7,656.9662017596648
8.435710191726685,7,654.099865273703
8.446638822555542,7,651.4086520713038
8.457547187805176,7,649.1525700103261
8.468482732772827,7,647.1723648428957
8.479408979415894,7,645.5294940993663
8.49032735824585,7,644.1350014639993
8.50124478340149,7,642.9798062227349
8.51221776008606,7,642.0105916125505
8.523142099380493,7,641.2438389640229
8.5341157913208,7,639.5994968096945
8.545030355453491,7,641.3279579274719
8.55598783493042,7,638.4337354403593
8.566859722137451,7,633.4566944584749
8.577816486358643,7,629.0222241278157
8.588771343231201,7,624.4703842474943
8.599696159362793,7,620.0272445207341
8.610637903213501,7,615.1918840484753
8.621583461761475,7,610.1098138584332
8.632494926452637,7,541.1500549700415
8.643436193466187,7,541.3660340464705
8.654399156570435,7,543.391777628972
8.665391683578491,7,286.18979586865424
8.676360845565796,7,282.8506714308693
8.68735647201538,7,275.45415651937134
8.698331356048584,7,274.1671311516806
8.709308624267578,7,273.3510799518766
8.720271825790405,7,272.53810917596405
8.731240510940552,7,271.54346792299896
8.742225646972656,7,270.54553339185395
8.753167629241943,7,269.59128348947365
8.764128684997559,7,268.90641280981487
8.775073289871216,7,267.6071846093139
8.786001920700073,7,266.66948855120467
8.796961545944214,7,265.9213945505928
8.807942152023315,7,265.48351410298295
8.818883419036865,7,264.9564430324831
8.829837560653687,7,264.56838545207455
8.840778827667236,7,264.10742523508765
8.851730823516846,7,264.5461064778315
8.862660646438599,7,268.85822249945903
8.873603105545044,7,273.6568855454217
8.884572744369507,7,278.9104784352296
8.895546913146973,7,284.7739331595788
8.906513690948486,7,290.37779937045224
8.917478561401367,7,295.7318164668562
8.928425788879395,7,300.8487303694234
8.939374923706055,7,305.7380126631965
8.950337409973145,7,310.4088743104312
8.961291790008545,7,314.8703458298186
8.972244024276733,7,319.13115293950267
8.983213186264038,7,323.199716100148
8.994177341461182,7,327.0841549321148
9.00515341758728,7,330.792293535049
9.016127109527588,7,334.5330283346891
9.027074098587036,7,338.22706226937953
9.038015365600586,7,341.75635085466445
9.048961639404297,7,345.1279187687346
9.059922218322754,7,348.34852032244544
9.070827722549438,7,351.4246468629498
9.081780433654785,7,354.3625325193881
9.092698097229004,7,357.1681635838026
9.103633880615234,7,359.8472858320637
9.114611864089966,7,362.4052880257805
9.125582933425903,7,364.8475953936201
9.13664698600769,7,367.1807083117747
9.148074626922607,7,369.4056995553934
9.159008026123047,7,371.53055456741316
9.170005798339844,7,373.5587161130164
9.180810928344727,7,375.49496956632095
9.191628694534302,7,377.34157511867045
9.20242714881897,7,379.1048964340327
9.21343207359314,7,380.7917399186106
9.224401712417603,7,382.39109536345813
9.23539924621582,7,383.92285794033114
9.246351957321167,7,385.3870159679907
9.257304430007935,7,386.785526913798
9.268278360366821,7,388.1124937541695
9.279214143753052,7,389.3842101739972
9.290161609649658,7,390.5904730042422
9.301129341125488,7,391.74552812521324
9.312090396881104,7,392.8467654140493
9.323064088821411,7,393.89695198656176
9.33401608467102,7,394.8984714471716
9.344964265823364,7,395.8514751036536
9.35590410232544,7,396.76178995755254
9.366875171661377,7,397.6317429741142
9.377837419509888,7,398.4595397486449
9.388733386993408,7,399.2485061266912
9.399689435958862,7,400.0005854497748
9.410634994506836,7,400.717322999307
9.421579360961914,7,401.40047697486824
9.432538986206055,7,402.0515367427305
9.44348692893982,7,402.67089750391284
9.45436978340149,7,403.2616052834137
9.465337991714478,7,403.8258005908077
9.476284980773926,7,404.3622624268724
9.487240552902222,7,404.8732106820209
9.498199939727783,7,405.35924472654926
9.509132862091064,7,405.82283660104486
9.520094633102417,7,406.26426859451453
9.531041860580444,7,406.6844633173834
9.541982173919678,7,407.08347407070454
9.552940845489502,7,407.46464432950677
9.563883066177368,7,407.8265562079415
9.574840545654297,7,408.1708450391167
9.585803508758545,7,408.4992071002118
9.59666109085083,7,408.8111884649596
9.607558488845825,7,409.1074286008454
9.618486881256104,7,409.3887948664611
9.629433870315552,7,409.65765291929694
9.64038372039795,7,409.912587620634
9.651340007781982,7,410.15317180212696
9.662297010421753,7,410.3829543622103
9.673254489898682,7,410.6032777064066
9.684191226959229,7,410.80938534164153
9.695189237594604,7,411.0063817415674
9.706140518188477,7,411.1950222158929
9.717108488082886,7,411.37173094145277
9.728086233139038,7,411.53976497532005
9.739034175872803,7,411.7007227430599
9.750009775161743,7,411.853302813141
9.760977983474731,7,411.99530145131905
9.771931886672974,7,412.13058173457677
9.782876014709473,7,412.25890213035655
9.793835639953613,7,412.3823939449559
9.804818153381348,7,412.498714344525
9.81578516960144,7,412.6067027901339
9.826735973358154,7,412.7089286725875
9.837677955627441,7,412.8065185760203
9.84865665435791,7,412.90003178698004
9.859597444534302,7,412.98856972393367
9.870550394058228,7,413.06888158505154
9.881489515304565,7,413.14364642954314
9.892439365386963,7,413.2173565584146
9.903396129608154,7,413.2864386734772
9.914342403411865,7,413.35855390373246
9.925295114517212,7,413.41202709175195
9.936280012130737,7,413.47382237783125
9.947217464447021,7,413.5216562184023
9.958201169967651,7,413.5738634090297
9.969149589538574,7,413.62067750158576
9.980091571807861,7,413.6725648129278
9.991025924682617,7,413.70669745361823
10.00194001197815,7,413.75232427310544
10.012894868850708,7,413.78142611445753
10.023936033248901,7,413.8184204310242
10.03489899635315,7,413.85032231366097
10.045877456665039,7,413.87387529406834
10.056878328323364,7,413.9029919217718
10.067744731903076,7,942.6448699264431
10.078712463378906,7,927.1981333157837
10.089677333831787,7,707.4024226657302
10.100680351257324,7,700.1726929717461
10.111663341522217,7,699.2839136108158
10.12263560295105,7,693.2979637879099
10.133654594421387,7,686.565771671639
10.144640922546387,7,678.5108386835061
10.155619144439697,7,671.322561976216
10.166593074798584,7,664.4469275920329
10.17757773399353,7,541.0481896469571
10.188549995422363,7,568.2147343405802
10.199520587921143,7,558.9561310724449
10.21049427986145,7,549.4360717751528
10.22145962715149,7,540.0611181482361
10.232501029968262,7,531.1188066686746
10.24347996711731,7,526.5966671986913
10.254462480545044,7,537.8152460349204
10.26543116569519,7,551.5319447305741
10.276413679122925,7,567.1828398722114
10.287383079528809,7,583.5967554757432
10.298372983932495,7,601.3183809431295
10.309346675872803,7,619.0787919548429
10.320314407348633,7,639.4594666034599
10.331286430358887,7,654.6981095225452
10.342289686203003,7,467.51033774802147
10.353244066238403,7,647.2173620759593
10.36422324180603,7,649.6635512316062
10.375198602676392,7,651.7836737074766
10.386199474334717,7,653.8682947825158
10.397058725357056,7,655.9124996177189
10.408023834228516,7,657.9075484177391
10.418997287750244,7,659.8559660589291
10.429997205734253,7,661.7512626598613
10.440948009490967,7,663.5854666405663
10.45190954208374,7,665.402073007289
10.462869644165039,7,667.0664598868435
10.473828315734863,7,668.7003968413649
10.484790802001953,7,670.3226496227045
10.495766162872314,7,671.7768725319083
10.506717920303345,7,673.1978120230036
10.51767086982727,7,674.4974140011115
10.5286545753479,7,675.8168522639041
10.539612054824829,7,677.0438766543593
10.550569295883179,7,667.3221462110914
10.561455011367798,7,647.1743465974281
10.572391748428345,7,645.4290732657879
10.583355903625488,7,643.6759657874206
10.594289779663086,7,641.9025872758998
10.60522747039795,7,640.1065427189324
10.616182088851929,7,638.2887767416704
10.627126932144165,7,636.4525817494464
10.638093948364258,7,634.5958145003386
10.649040460586548,7,632.6137035020002
10.659969806671143,7,630.8389173808924
10.670933246612549,7,628.92151082772
10.68189263343811,7,626.9883883332101
10.69284701347351,7,625.0420038546233
10.703794479370117,7,623.0815500807756
10.714729309082031,7,621.1076614492682
10.725668907165527,7,619.1304601893604
10.736604690551758,7,617.1240324045536
10.747556686401367,7,615.107049462523
10.758563756942749,7,613.0839944198246
10.769538879394531,7,611.0508004221398
10.78048038482666,7,609.0081658460862
10.791404247283936,7,606.9567854535304
10.802343845367432,7,604.89747445532
10.813272953033447,7,602.8308445217575
10.824200868606567,7,600.7578702864013
10.83516240119934,7,598.6792387994534
10.846166849136353,7,596.5956808350511
10.857083559036255,7,594.5079582830149
10.868057012557983,7,592.4167225258169
10.878996849060059,7,590.3226278504652
10.889909267425537,7,588.2263928561467
10.900838613510132,7,586.1287396156445
10.91176462173462,7,584.0302341893296
10.922730922698975,7,581.931474390096
10.933685779571533,7,579.8331704863166
10.94461989402771,7,577.7359155838368
10.955534934997559,7,575.6402178878299
10.966474771499634,7,573.5466668974523
10.977413654327393,7,571.4558618848324
10.988353967666626,7,569.3683236259219
10.999307632446289,7,567.28456554658
11.010270118713379,7,565.2050784529862
11.02120327949524,7,563.1303545102598
11.032120943069458,7,561.0604774831551
11.04306149482727,7,558.9965288863197
11.05403470993042,7,556.9388976954011
11.064848184585571,7,554.8878296127083
11.075812101364136,7,552.843750351803
11.086733341217041,7,550.8070513452151
11.097679615020752,7,548.7781260802641
11.108604669570923,7,546.7573342194986
11.119527816772461,7,544.7450293232355
11.130346536636353,7,542.7415548707553
11.141278982162476,7,540.7472254890831
11.152210235595703,7,538.7623567503974
11.16312861442566,7,536.787249360302
11.174164772033691,7,534.8221786853779
11.185099601745605,7,532.8674244016012
11.19602108001709,7,530.9232418704913
11.206950902938843,7,528.9898792198891
11.217904329299927,7,527.0675659727012
11.22883129119873,7,525.1565342510658
11.239776134490967,7,523.2560843668334
11.250695705413818,7,521.3680300422411
11.261620283126831,7,519.4920287179245
11.272548913955688,7,517.6280803457884
11.283460140228271,7,515.7763539829979
11.294408321380615,7,513.9370010686778
11.30534315109253,7,512.1101727898485
11.316257953643799,7,510.29600729984907
11.327165365219116,7,508.4946268675757
11.338109016418457,7,506.706155534223
11.349045753479004,7,504.93069937204507
11.359967947006226,7,503.1683663373573
11.370888948440552,7,501.4192441326403
11.381799221038818,7,499.6834154678568
11.392670631408691,7,497.9609616272507
11.40358304977417,7,496.25194903990996
11.414489269256592,7,494.55644533175456
11.425411462783813,7,492.87301147645536
11.436342477798462,7,491.2045332933128
11.447260618209839,7,489.5498632104536
11.458053588867188,7,487.9088740620143
11.468964099884033,7,486.28160238143806
11.479872226715088,7,484.66806642760844
11.490829467773438,7,483.06828709255194
11.501733779907227,7,481.48227273762984
11.51265573501587,7,479.91003248782926
11.52356767654419,7,478.3515645476427
11.534485101699829,7,476.8068677810292
11.545411348342896,7,475.2759308293504
11.55634355545044,7,473.75874210155285
11.567274570465088,7,472.2552816379568
11.578190565109253,7,470.76327135207464
11.589081525802612,7,469.2871350447931
11.599985837936401,7,467.8247607171435
11.610890626907349,7,466.3760042483731
11.62179160118103,7,464.9408270187186
11.63271450996399,7,463.51919179693846
11.643630743026733,7,462.11105194104965
11.654533624649048,7,460.71636064411524
11.665422677993774,7,459.33506967666165
11.676342487335205,7,457.9671251000142
11.68728232383728,7,456.61247308149933
11.698198795318604,7,455.26765728918303
11.709086418151855,7,453.9394259938525
11.719974279403687,7,452.6243691380838
11.730869054794312,7,451.3223458207413
11.741786003112793,7,450.0333014063935
11.752627849578857,7,448.75717160450756
11.763425350189209,7,447.4938705097074
11.774348497390747,7,446.2433281538463
11.785244226455688,7,445.00013444921194
11.796158790588379,7,443.7750086547717
11.807088851928711,7,442.5624617884911
11.817984104156494,7,441.36234181689684
11.82890510559082,7,440.1745770075429
11.83983564376831,7,439.15038291885105
11.8507239818573,7,437.827016636335
11.861606359481812,7,436.6761666454271
11.872477769851685,7,435.5373228322927
11.883402824401855,7,434.41050527388666
11.894309520721436,7,433.29540696339376
11.905212640762329,7,432.1922209752779
11.916123151779175,7,431.10068096590015
11.927000284194946,7,430.0207325013014
11.93792986869812,7,428.9520717536111
11.948818683624268,7,427.8948114736619
11.95970606803894,7,426.84559401923343
11.970609188079834,7,425.8182384897437
11.981482744216919,7,424.7915444468336
11.992403507232666,7,423.77918018311897
12.003300428390503,7,422.7748017471766
12.014189720153809,7,421.7873009224263
12.025103092193604,7,420.87980138989457
12.036036729812622,7,419.84340104765664
12.046938419342041,7,418.88470494311116
12.057842016220093,7,417.9402574617092
12.068806171417236,7,416.99916327940844
12.079758405685425,7,416.07150612265565
12.090661525726318,7,415.15425089088035
12.101539850234985,7,414.24712707274784
12.112416744232178,7,413.3500405032438
12.123324632644653,7,412.4628980682712
12.134241104125977,7,411.58560757531035
12.145135402679443,7,410.7180764012393
12.156042098999023,7,409.8602142672217
12.16692042350769,7,409.01192717771625
12.177814245223999,7,408.1731435302471
12.188717365264893,7,407.34371078095137
12.199628114700317,7,406.524735707548
12.210534811019897,7,405.7138997995011
12.221475839614868,7,404.9120658691386
