Tiempo,NúmeroJoints,G_parcial
3.8823492527008057,7,109.64264547733464
3.8929567337036133,7,770.3399769592145
3.9035956859588623,7,530.1431319574641
3.9142088890075684,7,392.94932854715285
3.9247794151306152,7,422.18779979382555
3.9353694915771484,7,402.6734676693852
3.945935010910034,7,384.0571076927842
3.956450939178467,7,374.1753256506937
3.966865301132202,7,364.85099587732395
3.9773807525634766,7,356.5589029641996
3.9879162311553955,7,351.279032336907
3.9984893798828125,7,347.83541166561787
4.009059906005859,7,346.9711941538828
4.019610643386841,7,346.23747846223404
4.030271530151367,7,346.26506039598837
4.040844202041626,7,346.77664582989473
4.051354169845581,7,346.95674520667586
4.061762094497681,7,347.22847433991836
4.072263956069946,7,347.3373311109136
4.082761526107788,7,347.46936269946764
4.093329906463623,7,347.57254158261856
4.103839635848999,7,347.6621942279274
4.114312648773193,7,347.7646640116079
4.124951601028442,7,347.6707584977483
4.135571002960205,7,348.1605290312357
4.146285533905029,7,354.9880901566918
4.157182931900024,7,804.1111603524826
4.168059587478638,7,508.9470934471107
4.1788694858551025,7,525.4805532403426
4.18954610824585,7,498.5616560215389
4.20025372505188,7,447.5505873353365
4.210839509963989,7,442.49466796709237
4.221510410308838,7,800.2289915861721
4.232192754745483,7,463.80020954089827
4.242755889892578,7,468.4284072281439
4.25346302986145,7,462.9999986767298
4.264188289642334,7,458.9527120889041
4.27485990524292,7,455.7476417149613
4.285511493682861,7,614.2154236968269
4.296160459518433,7,865.1026887763528
4.30683970451355,7,444.7361830028442
4.317521572113037,7,443.13108611925765
4.328281402587891,7,442.4899593823661
4.339020490646362,7,845.1887389292093
4.349735975265503,7,465.6055998222147
4.3605077266693115,7,464.4563525017652
4.371060371398926,7,466.0185933454466
4.381688833236694,7,680.2980072873772
4.392289400100708,7,792.4069830041683
4.40296196937561,7,582.240038787242
4.413490533828735,7,636.6455465126635
4.42410945892334,7,1048.0626748200493
4.434769630432129,7,1214.8340357979746
4.445339202880859,7,1482.5424155188632
4.4560112953186035,7,1490.994574210919
4.466583728790283,7,471.93027547749017
4.477315425872803,7,473.2001754890287
4.488046884536743,7,1669.5534325831707
4.498785495758057,7,757.383450393871
4.509418249130249,7,455.33987187209505
4.520217418670654,7,2127.9308483470218
4.530916929244995,7,1486.8543908102042
4.5415027141571045,7,553.7439318241658
4.552311182022095,7,460.8582396765304
4.563074350357056,7,446.08462456550376
4.573826551437378,7,537.9467592523906
4.584707975387573,7,876.9884394997612
4.5956151485443115,7,467.53346028241754
4.60643196105957,7,569.7141722377307
4.617166996002197,7,752.828921768156
4.628072500228882,7,473.22681989118854
4.638967752456665,7,722.224377126627
4.649795293807983,7,493.220706761258
4.660594940185547,7,597.8359876828158
4.671414613723755,7,455.0049513672802
4.6822264194488525,7,454.0073050801341
4.692899465560913,7,448.7706638681673
